id,groupkey,name,parent_id/id
product_category#7399,7399,ELEKTROWERKZEUGE,O#product_category#0
product_category#7400,7400,SCHLEIFMITTEL,O#product_category#0
product_category#7401,7401,SCHLEIFMITTEL,O#product_category#0
product_category#7402,7402,SCHLEIFMITTEL,O#product_category#0
product_category#7403,7403,SCHLEIFMITTEL,O#product_category#0
product_category#7404,7404,SCHLEIFMITTEL,O#product_category#0
product_category#7405,7405,SCHLEIFMITTEL,O#product_category#0
product_category#7406,7406,SCHLEIFMITTEL,O#product_category#0
product_category#7407,7407,SCHLEIFMITTEL,O#product_category#0
product_category#7415,7415,SCHLEIFMITTEL,O#product_category#0
product_category#7499,7499,SCHLEIFMITTEL,O#product_category#0
product_category#7500,7500,HANDWASCHPASTE,O#product_category#0
product_category#7501,7501,HANDWASCHPASTE,O#product_category#0
product_category#7502,7502,HANDWASCHPASTE,O#product_category#0
product_category#7503,7503,HANDWASCHPASTE,O#product_category#0
product_category#7504,7504,HANDWASCHPASTE,O#product_category#0
product_category#7505,7505,HANDWASCHPASTE,O#product_category#0
product_category#7506,7506,HANDWASCHPASTE,O#product_category#0
product_category#7507,7507,HANDWASCHPASTE,O#product_category#0
product_category#7508,7508,HANDWASCHPASTE,O#product_category#0
product_category#7519,7519,HANDWASCHPASTE,O#product_category#0
product_category#7520,7520,PUTZTUECHER,O#product_category#0
product_category#7521,7521,PUTZTUECHER,O#product_category#0
product_category#7522,7522,PUTZTUECHER,O#product_category#0
product_category#7523,7523,PUTZTUECHER,O#product_category#0
product_category#7524,7524,PUTZTUECHER,O#product_category#0
product_category#7525,7525,PUTZTUECHER,O#product_category#0
product_category#7539,7539,PUTZTUECHER,O#product_category#0
product_category#7540,7540,ARBEITSKLEIDUNG,O#product_category#0
product_category#7541,7541,ARBEITSKLEIDUNG,O#product_category#0
product_category#7542,7542,ARBEITSKLEIDUNG,O#product_category#0
product_category#7543,7543,ARBEITSKLEIDUNG,O#product_category#0
product_category#7544,7544,ARBEITSKLEIDUNG,O#product_category#0
product_category#7545,7545,ARBEITSKLEIDUNG,O#product_category#0
product_category#7546,7546,ARBEITSKLEIDUNG,O#product_category#0
product_category#7547,7547,ARBEITSKLEIDUNG,O#product_category#0
product_category#7569,7569,ARBEITSKLEIDUNG,O#product_category#0
product_category#7570,7570,FREIE WARENGRUPPE,O#product_category#0
product_category#7600,7600,SCHWEISSZUBEHOER,O#product_category#0
product_category#7601,7601,SCHWEISSZUBEHOER,O#product_category#0
product_category#7602,7602,SCHWEISSZUBEHOER,O#product_category#0
product_category#7603,7603,SCHWEISSZUBEHOER,O#product_category#0
product_category#7604,7604,SCHWEISSZUBEHOER,O#product_category#0
product_category#7605,7605,SCHWEISSZUBEHOER,O#product_category#0
product_category#7606,7606,SCHWEISSTECHNIK,O#product_category#0
product_category#7619,7619,SCHWEISSZUBEHOER,O#product_category#0
product_category#7620,7620,GAS,O#product_category#0
product_category#7621,7621,GAS,O#product_category#0
product_category#7622,7622,GAS,O#product_category#0
product_category#7629,7629,GAS,O#product_category#0
product_category#7700,7700,INDUSTRIETECHNIK,O#product_category#0
product_category#7701,7701,INDUSTRIETECHNIK,O#product_category#0
product_category#7740,7740,HYDRAULIKTEILE,O#product_category#0
product_category#7741,7741,HYDRAULIKTEILE,O#product_category#0
product_category#7749,7749,HYDRAULIKTEILE,O#product_category#0
product_category#7752,7752,SCHLAEUCHE,O#product_category#0
product_category#7760,7760,SCHLAEUCHE,O#product_category#0
product_category#7761,7761,SCHLAEUCHE,O#product_category#0
product_category#7762,7762,SCHLAEUCHE,O#product_category#0
product_category#7763,7763,SCHLAEUCHE,O#product_category#0
product_category#7764,7764,SCHLAEUCHE,O#product_category#0
product_category#7765,7765,SCHLAEUCHE,O#product_category#0
product_category#7766,7766,SCHLAEUCHE,O#product_category#0
product_category#7767,7767,SCHLAEUCHE,O#product_category#0
product_category#7768,7768,SCHLAEUCHE,O#product_category#0
product_category#7769,7769,SCHLAEUCHE,O#product_category#0
product_category#7771,7771,VORWAERMSCHLAUCH,O#product_category#0
product_category#7772,7772,VORWAERMSCHLAUCH,O#product_category#0
product_category#7773,7773,VORWAERMSCHLAUCH,O#product_category#0
product_category#7780,7780,LADELUFTSCHLAEUCHE,O#product_category#0
product_category#7800,7800,KUGELLAGER,O#product_category#0
product_category#7801,7801,KUGELLAGER,O#product_category#0
product_category#7802,7802,KUGELLAGER FAG,O#product_category#0
product_category#7803,7803,KUGELLAGER SKF,O#product_category#0
product_category#7899,7899,KUGELLAGER SONST.,O#product_category#0
product_category#7900,7900,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7901,7901,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7902,7902,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7904,7904,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7905,7905,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7906,7906,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7907,7907,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7908,7908,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7909,7909,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7910,7910,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7911,7911,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7912,7912,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7913,7913,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7914,7914,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7915,7915,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7916,7916,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7917,7917,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7919,7919,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#7999,7999,SCHRAUBEN+NORMTEILE,O#product_category#0
product_category#8000,8000,SCHALLDAE. AUDI,O#product_category#0
product_category#8001,8001,SCHALLDAE. BMW,O#product_category#0
product_category#8002,8002,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8003,8003,SCHALLDAE. FORD,O#product_category#0
product_category#8004,8004,SCHALLDAEM. OPEL,O#product_category#0
product_category#8005,8005,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8006,8006,SCHALLDAE. VW,O#product_category#0
product_category#8010,8010,SCHALLDAE. CITROEN,O#product_category#0
product_category#8011,8011,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8012,8012,SCHALLDAE. RENAULT,O#product_category#0
product_category#8020,8020,SCHALLDAE. ALFA,O#product_category#0
product_category#8021,8021,SCHALLDAE. FIAT,O#product_category#0
product_category#8022,8022,SCHALLDAE. LADA,O#product_category#0
product_category#8023,8023,SCHALLDAE. LANCIA-AUTO.,O#product_category#0
product_category#8024,8024,SCHALLDAE. ROVER,O#product_category#0
product_category#8025,8025,SCHALLDAE. SAAB,O#product_category#0
product_category#8026,8026,SCHALLDAE. SEAT,O#product_category#0
product_category#8027,8027,SCHALLDAE. SKODA,O#product_category#0
product_category#8028,8028,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8030,8030,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8031,8031,SCHALLDAE. HONDA,O#product_category#0
product_category#8032,8032,SCHALLDAE. ISUZU,O#product_category#0
product_category#8033,8033,SCHALLDAE. MAZDA,O#product_category#0
product_category#8034,8034,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8035,8035,SCHALLDAE. NISSAN,O#product_category#0
product_category#8036,8036,SCHALLDAE. SUBARU,O#product_category#0
product_category#8037,8037,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8038,8038,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8040,8040,SCHALLDAE. DAEWOO,O#product_category#0
product_category#8041,8041,SCHALLDAE. KIA,O#product_category#0
product_category#8042,8042,SCHALLDAEM. OPEL,O#product_category#0
product_category#8043,8043,SCHALLDAE. HYUNDAI,O#product_category#0
product_category#8050,8050,SCHALLDAE. USA,O#product_category#0
product_category#8060,8060,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8065,8065,ROHRE ALLGEMEIN,O#product_category#0
product_category#8070,8070,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8099,8099,BLUE PRINT I. ARBEIT,O#product_category#0
product_category#8100,8100,SCHALLDAE. AUDI,O#product_category#0
product_category#8101,8101,SCHALLDAE. BMW,O#product_category#0
product_category#8102,8102,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8103,8103,SCHALLDAE. FORD,O#product_category#0
product_category#8104,8104,SCHALLDAEM. OPEL,O#product_category#0
product_category#8105,8105,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8106,8106,SCHALLDAE. VW,O#product_category#0
product_category#8110,8110,SCHALLDAE. CITROEN,O#product_category#0
product_category#8111,8111,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8112,8112,SCHALLDAE. RENAULT,O#product_category#0
product_category#8120,8120,SCHALLDAE. ALFA,O#product_category#0
product_category#8121,8121,SCHALLDAE. FIAT,O#product_category#0
product_category#8122,8122,SCHALLDAE. LADA,O#product_category#0
product_category#8123,8123,SCHALLDAE. LANCIA-AUT.,O#product_category#0
product_category#8124,8124,SCHALLDAE. ROVER,O#product_category#0
product_category#8125,8125,SCHALLDAE. SAAB,O#product_category#0
product_category#8126,8126,SCHALLDAE. SEAT,O#product_category#0
product_category#8127,8127,SCHALLDAE. SKODA,O#product_category#0
product_category#8128,8128,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8130,8130,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8131,8131,SCHALLDAE. HONDA,O#product_category#0
product_category#8132,8132,SCHALLDAE. ISUZU,O#product_category#0
product_category#8133,8133,SCHALLDAE. MAZDA,O#product_category#0
product_category#8134,8134,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8135,8135,SCHALLDAE. NISSAN,O#product_category#0
product_category#8136,8136,SCHALLDAE. SUBARU,O#product_category#0
product_category#8137,8137,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8138,8138,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8140,8140,SCHALLDAE. DAEWOO,O#product_category#0
product_category#8141,8141,SCHALLDAE. KIA,O#product_category#0
product_category#8142,8142,SCHALLDAE.PROTON,O#product_category#0
product_category#8143,8143,SCHALLDAE. HYNDAI,O#product_category#0
product_category#8150,8150,SCHALLDAE. USA,O#product_category#0
product_category#8160,8160,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8165,8165,ROHRE ALLGEMEIN,O#product_category#0
product_category#8170,8170,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8200,8200,SCHALLDAE. AUDI,O#product_category#0
product_category#8201,8201,SCHALLDAE. BMW,O#product_category#0
product_category#8202,8202,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8203,8203,SCHALLDAE. FORD,O#product_category#0
product_category#8204,8204,SCHALLDAEM. OPEL,O#product_category#0
product_category#8205,8205,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8206,8206,SCHALLDAE. VW,O#product_category#0
product_category#8210,8210,SCHALLDAE. CITROEN,O#product_category#0
product_category#8211,8211,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8212,8212,SCHALLDAE. RENAULT,O#product_category#0
product_category#8220,8220,SCHALLDAE. ALFA,O#product_category#0
product_category#8221,8221,SCHALLDAE. FIAT,O#product_category#0
product_category#8222,8222,SCHALLDAE. LADA,O#product_category#0
product_category#8223,8223,SCHALLDAE. LANCIA-AUT.,O#product_category#0
product_category#8226,8226,SCHALLDAE. SEAT,O#product_category#0
product_category#8227,8227,SCHALLDAE. SKODA,O#product_category#0
product_category#8230,8230,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8231,8231,SCHALLDAE. HONDA,O#product_category#0
product_category#8232,8232,SCHALLDAE. ISUZU,O#product_category#0
product_category#8235,8235,SCHALLDAE. NISSAN,O#product_category#0
product_category#8236,8236,SCHALLDAE. SUBARU,O#product_category#0
product_category#8237,8237,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8238,8238,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8243,8243,SCHALLDAE. HYNDAI,O#product_category#0
product_category#8260,8260,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8265,8265,ROHRE ALLGEMEIN,O#product_category#0
product_category#8270,8270,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8290,8290,KALTLAUFRE./M.-M.-S.,O#product_category#0
product_category#8300,8300,SCHALLDAE. AUDI,O#product_category#0
product_category#8301,8301,SCHALLDAE. BMW,O#product_category#0
product_category#8302,8302,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8303,8303,SCHALLDAE. FORD,O#product_category#0
product_category#8304,8304,SCHALLDAEM. OPEL,O#product_category#0
product_category#8306,8306,SCHALLDAE. VW,O#product_category#0
product_category#8310,8310,SCHALLDAE. CITROEN,O#product_category#0
product_category#8311,8311,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8312,8312,SCHALLDAE. RENAULT,O#product_category#0
product_category#8326,8326,SCHALLDAE. SEAT,O#product_category#0
product_category#8327,8327,SCHALLDAE. SKODA,O#product_category#0
product_category#8360,8360,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8365,8365,ROHRE ALLGEMEIN,O#product_category#0
product_category#8370,8370,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8380,8380,SCHALLDAEMPFER,O#product_category#0
product_category#8400,8400,SCHALLDAE. AUDI,O#product_category#0
product_category#8401,8401,SCHALLDAE. BMW,O#product_category#0
product_category#8402,8402,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8403,8403,SCHALLDAE. FORD,O#product_category#0
product_category#8404,8404,SCHALLDAEM. OPEL,O#product_category#0
product_category#8406,8406,SCHALLDAE. VW,O#product_category#0
product_category#8410,8410,SCHALLDAE. CITROEN,O#product_category#0
product_category#8411,8411,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8412,8412,SCHALLDAE. RENAULT,O#product_category#0
product_category#8420,8420,SCHALLDAE. ALFA,O#product_category#0
product_category#8421,8421,SCHALLDAE. FIAT,O#product_category#0
product_category#8422,8422,SCHALLDAE. LADA,O#product_category#0
product_category#8424,8424,SCHALLDAE. ROVER,O#product_category#0
product_category#8425,8425,SCHALLDAE. SAAB,O#product_category#0
product_category#8426,8426,SCHALLDAE. SEAT,O#product_category#0
product_category#8427,8427,SCHALLDAE. SKODA,O#product_category#0
product_category#8428,8428,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8430,8430,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8431,8431,SCHALLDAE. HONDA,O#product_category#0
product_category#8432,8432,SCHALLDAE. ISUZU,O#product_category#0
product_category#8433,8433,SCHALLDAE. MAZDA,O#product_category#0
product_category#8434,8434,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8435,8435,SCHALLDAE. NISSAN,O#product_category#0
product_category#8436,8436,SCHALLDAE. SUBARU,O#product_category#0
product_category#8437,8437,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8438,8438,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8440,8440,SCHALLDAE. DAEWOO,O#product_category#0
product_category#8443,8443,SCHALLDAE. HYNDAI,O#product_category#0
product_category#8450,8450,SCHALLDAE. USA,O#product_category#0
product_category#8460,8460,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8470,8470,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8500,8500,SCHALLDAE. AUDI,O#product_category#0
product_category#8501,8501,SCHALLDAE. BMW,O#product_category#0
product_category#8502,8502,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8503,8503,SCHALLDAE. FORD,O#product_category#0
product_category#8504,8504,SCHALLDAEM. OPEL,O#product_category#0
product_category#8505,8505,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8506,8506,SCHALLDAE. VW,O#product_category#0
product_category#8510,8510,SCHALLDAE. CITROEN,O#product_category#0
product_category#8511,8511,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8512,8512,SCHALLDAE. RENAULT,O#product_category#0
product_category#8521,8521,SCHALLDAE. FIAT,O#product_category#0
product_category#8522,8522,SCHALLDAE. LADA,O#product_category#0
product_category#8523,8523,SCHALLDAE. LANCIA-AUT.,O#product_category#0
product_category#8525,8525,SCHALLDAE. SAAB,O#product_category#0
product_category#8526,8526,SCHALLDAE. SEAT,O#product_category#0
product_category#8527,8527,SCHALLDAE. SKODA,O#product_category#0
product_category#8528,8528,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8530,8530,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8531,8531,SCHALLDAE. HONDA,O#product_category#0
product_category#8533,8533,SCHALLDAE. MAZDA,O#product_category#0
product_category#8534,8534,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8535,8535,SCHALLDAE. NISSAN,O#product_category#0
product_category#8536,8536,SCHALLDAE. SUBARU,O#product_category#0
product_category#8537,8537,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8538,8538,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8560,8560,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8565,8565,ROHRE ALLGEMEIN,O#product_category#0
product_category#8570,8570,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8571,8571,AUSPUFF DIV.,O#product_category#0
product_category#8595,8595,AUSPUFFROHRE DIV.,O#product_category#0
product_category#8596,8596,AUSPUFF BEFEST.,O#product_category#0
product_category#8599,8599,SCHALLDAEMPFER,O#product_category#0
product_category#8600,8600,SCHALLDAE. AUDI,O#product_category#0
product_category#8601,8601,SCHALLDAE. BMW,O#product_category#0
product_category#8602,8602,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8603,8603,SCHALLDAE. FORD,O#product_category#0
product_category#8604,8604,SCHALLDAEM. OPEL,O#product_category#0
product_category#8605,8605,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8606,8606,SCHALLDAE. VW,O#product_category#0
product_category#8610,8610,SCHALLDAE. CITROEN,O#product_category#0
product_category#8611,8611,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8612,8612,SCHALLDAE. RENAULT,O#product_category#0
product_category#8620,8620,SCHALLDAE. ALFA,O#product_category#0
product_category#8621,8621,SCHALLDAE. FIAT,O#product_category#0
product_category#8622,8622,SCHALLDAE. LADA,O#product_category#0
product_category#8623,8623,SCHALLDAE. LANCIA-AUT.,O#product_category#0
product_category#8624,8624,SCHALLDAE. ROVER,O#product_category#0
product_category#8625,8625,SCHALLDAE. SAAB,O#product_category#0
product_category#8626,8626,SCHALLDAE. SEAT,O#product_category#0
product_category#8627,8627,SCHALLDAE. SKODA,O#product_category#0
product_category#8628,8628,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8629,8629,SCHALLDAE. SMART,O#product_category#0
product_category#8630,8630,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8631,8631,SCHALLDAE. HONDA,O#product_category#0
product_category#8632,8632,SCHALLDAE. ISUZU,O#product_category#0
product_category#8633,8633,SCHALLDAE. MAZDA,O#product_category#0
product_category#8634,8634,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8635,8635,SCHALLDAE. NISSAN,O#product_category#0
product_category#8636,8636,SCHALLDAE. SUBARU,O#product_category#0
product_category#8637,8637,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8638,8638,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8640,8640,SCHALLDAE. DAEWOO,O#product_category#0
product_category#8641,8641,SCHALLDAE. KIA,O#product_category#0
product_category#8642,8642,SCHALLDAE.PROTON,O#product_category#0
product_category#8643,8643,SCHALLDAE. HYNDAI,O#product_category#0
product_category#8650,8650,SCHALLDAE. USA,O#product_category#0
product_category#8655,8655,ROHRE,O#product_category#0
product_category#8659,8659,SCHALLDAE. BEFESTIGUNG,O#product_category#0
product_category#8660,8660,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8670,8670,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8685,8685,SCHALLDAE. NISSAN,O#product_category#0
product_category#8694,8694,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8700,8700,SCHALLDAE. AUDI,O#product_category#0
product_category#8701,8701,SCHALLDAE. BMW,O#product_category#0
product_category#8702,8702,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8703,8703,SCHALLDAE. FORD,O#product_category#0
product_category#8704,8704,SCHALLDAEM. OPEL,O#product_category#0
product_category#8705,8705,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8706,8706,SCHALLDAE. VW,O#product_category#0
product_category#8710,8710,SCHALLDAE. CITROEN,O#product_category#0
product_category#8711,8711,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8712,8712,SCHALLDAE. RENAULT,O#product_category#0
product_category#8720,8720,SCHALLDAE. ALFA,O#product_category#0
product_category#8721,8721,SCHALLDAE. FIAT,O#product_category#0
product_category#8722,8722,SCHALLDAE. LADA,O#product_category#0
product_category#8723,8723,SCHALLDAE. LANCIA-AUT.,O#product_category#0
product_category#8724,8724,SCHALLDAE. ROVER,O#product_category#0
product_category#8725,8725,SCHALLDAE. SAAB,O#product_category#0
product_category#8726,8726,SCHALLDAE. SEAT,O#product_category#0
product_category#8727,8727,SCHALLDAE. SKODA,O#product_category#0
product_category#8728,8728,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8730,8730,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8731,8731,SCHALLDAE. HONDA,O#product_category#0
product_category#8732,8732,SCHALLDAE. ISUZU,O#product_category#0
product_category#8733,8733,SCHALLDAE. MAZDA,O#product_category#0
product_category#8734,8734,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8735,8735,SCHALLDAE. NISSAN,O#product_category#0
product_category#8736,8736,SCHALLDAE. SUBARU,O#product_category#0
product_category#8737,8737,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8738,8738,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8740,8740,SCHALLDAE. DAEWOO,O#product_category#0
product_category#8741,8741,SCHALLDAE. KIA,O#product_category#0
product_category#8742,8742,SCHALLDAE.PROTON,O#product_category#0
product_category#8743,8743,SCHALLDAE. HYNDAI,O#product_category#0
product_category#8745,8745,SCHALLDAE. USA,O#product_category#0
product_category#8746,8746,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8747,8747,ROHRE ALLGEMEIN,O#product_category#0
product_category#8748,8748,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8750,8750,SCHALLDAE. AUDI,O#product_category#0
product_category#8751,8751,SCHALLDAE. BMW,O#product_category#0
product_category#8752,8752,SCHALLDAE. DAIMLER-CH.,O#product_category#0
product_category#8753,8753,SCHALLDAE. FORD,O#product_category#0
product_category#8754,8754,SCHALLDAEM. OPEL,O#product_category#0
product_category#8755,8755,SCHALLDAE. PORSCHE,O#product_category#0
product_category#8756,8756,SCHALLDAE. VW,O#product_category#0
product_category#8760,8760,SCHALLDAE. CITROEN,O#product_category#0
product_category#8761,8761,SCHALLDAE. PEUGEOT,O#product_category#0
product_category#8762,8762,SCHALLDAE. RENAULT,O#product_category#0
product_category#8770,8770,SCHALLDAE. ALFA,O#product_category#0
product_category#8771,8771,SCHALLDAE. FIAT,O#product_category#0
product_category#8772,8772,SCHALLDAE. LADA,O#product_category#0
product_category#8773,8773,SCHALLDAE. LANCIA-AUT.,O#product_category#0
product_category#8774,8774,SCHALLDAE. ROVER,O#product_category#0
product_category#8775,8775,SCHALLDAE. SAAB,O#product_category#0
product_category#8776,8776,SCHALLDAE. SEAT,O#product_category#0
product_category#8777,8777,SCHALLDAE. SKODA,O#product_category#0
product_category#8778,8778,SCHALLDAE. VOLVO DAF,O#product_category#0
product_category#8780,8780,SCHALLDAE. DAIHATSU,O#product_category#0
product_category#8781,8781,SCHALLDAE. HONDA,O#product_category#0
product_category#8782,8782,SCHALLDAE. ISUZU,O#product_category#0
product_category#8783,8783,SCHALLDAE. MAZDA,O#product_category#0
product_category#8784,8784,SCHALLDAE. MITSUBISHI,O#product_category#0
product_category#8785,8785,SCHALLDAE. NISSAN,O#product_category#0
product_category#8786,8786,SCHALLDAE. SUBARU,O#product_category#0
product_category#8787,8787,SCHALLDAE. SUZUKI,O#product_category#0
product_category#8788,8788,SCHALLDAE. TOYOTA,O#product_category#0
product_category#8790,8790,SCHALLDAE. DAEWOO,O#product_category#0
product_category#8791,8791,SCHALLDAE. KIA,O#product_category#0
product_category#8792,8792,SCHALLDAE.PROTON,O#product_category#0
product_category#8793,8793,SCHALLDAE. HYNDAI,O#product_category#0
product_category#8795,8795,SCHALLDAE. USA,O#product_category#0
product_category#8796,8796,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8797,8797,ROHRE ALLGEMEIN,O#product_category#0
product_category#8798,8798,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8800,8800,SCHALLDAE. SEAT,O#product_category#0
product_category#8801,8801,SCHALLDAE. AUDI,O#product_category#0
product_category#8802,8802,SCHALLDAE. BMW,O#product_category#0
product_category#8803,8803,SCHALLDAE. DB,O#product_category#0
product_category#8804,8804,SCHALLDAEM. OPEL,O#product_category#0
product_category#8805,8805,SCHALLDAE. VW,O#product_category#0
product_category#8838,8838,SCHALLDAE. ASSO,O#product_category#0
product_category#8840,8840,BEFESTIGUNGSMATERIAL,O#product_category#0
product_category#8841,8841,FLEX ROHRE,O#product_category#0
product_category#8860,8860,SCHALLDAE. MTS,O#product_category#0
product_category#8864,8864,BEFESTIGUNG SD INTEC,O#product_category#0
product_category#8865,8865,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8866,8866,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8868,8868,AUSPUFF BEFESTIGUNGSTEILE,O#product_category#0
product_category#8869,8869,SCHALLDAE. SONSTIGE,O#product_category#0
product_category#8870,8870,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8871,8871,AUSP.-BEF.-TEI.F.KAT,O#product_category#0
product_category#8872,8872,AUSP.-BEF.-TEI.F.KAT,O#product_category#0
product_category#8873,8873,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8874,8874,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8875,8875,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8876,8876,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8877,8877,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8878,8878,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8879,8879,AUSPUFFBEFEST.-TEILE,O#product_category#0
product_category#8880,8880,AUSPUFFROHRE FLEX,O#product_category#0
product_category#8881,8881,AUSPUFFROHRE FLEX,O#product_category#0
product_category#8883,8883,AUSPUFFROHRE FLEX,O#product_category#0
product_category#8884,8884,AUSPUFFROHRE FLEX,O#product_category#0
product_category#8885,8885,AUSPUFFROHRE FLEX,O#product_category#0
product_category#8887,8887,FLEX ROHRE,O#product_category#0
product_category#8888,8888,AUSPUFFROHRE,O#product_category#0
product_category#8889,8889,AUSPUFFROHRE,O#product_category#0
product_category#8890,8890,AUSPUFFKRUEMMER,O#product_category#0
product_category#8891,8891,AUSPUFFKRUEMMER,O#product_category#0
product_category#8892,8892,AUSPUFFKRUEMMER,O#product_category#0
product_category#8893,8893,ABGASKRUEMMER,O#product_category#0
product_category#8900,8900,KATALYSATOREN,O#product_category#0
product_category#8901,8901,KATALYSATOREN,O#product_category#0
product_category#8902,8902,KATALYSATOREN,O#product_category#0
