id,partner_id/id,partner_shipping_ids/id,tour_pricing_id/.id
partner_tour_config#22789,res_partner_id#22789,res_partner_id#22789,2
partner_tour_config#7979,res_partner_id#7979,res_partner_id#7979,2
partner_tour_config#21139,res_partner_id#21139,res_partner_id#21139,2
partner_tour_config#19358,res_partner_id#19358,res_partner_id#19358,3
partner_tour_config#3070,res_partner_id#3070,res_partner_id#3070,2
partner_tour_config#21394,res_partner_id#21394,res_partner_id#21394,3
partner_tour_config#21142,res_partner_id#21142,res_partner_id#21142,2
partner_tour_config#21041,res_partner_id#21041,res_partner_id#21041,2
partner_tour_config#21656,res_partner_id#21656,res_partner_id#21656,2
partner_tour_config#23533,res_partner_id#23533,res_partner_id#23533,2
partner_tour_config#22286,res_partner_id#22286,res_partner_id#22286,5
partner_tour_config#21694,res_partner_id#21694,res_partner_id#21694,2
partner_tour_config#20570,res_partner_id#20570,res_partner_id#20570,5
partner_tour_config#14247,res_partner_id#14247,res_partner_id#14247,2
partner_tour_config#22631,res_partner_id#22631,res_partner_id#22631,2
partner_tour_config#190,res_partner_id#190,res_partner_id#190,3
partner_tour_config#23782,res_partner_id#23782,res_partner_id#23782,2
partner_tour_config#22801,res_partner_id#22801,res_partner_id#22801,3
partner_tour_config#8836,res_partner_id#8836,res_partner_id#8836,2
partner_tour_config#786,res_partner_id#786,res_partner_id#786,2
partner_tour_config#22933,res_partner_id#22933,res_partner_id#22933,3
partner_tour_config#17622,res_partner_id#17622,res_partner_id#17622,2
partner_tour_config#23159,res_partner_id#23159,res_partner_id#23159,3
partner_tour_config#24075,res_partner_id#24075,res_partner_id#24075,2
partner_tour_config#22613,res_partner_id#22613,res_partner_id#22613,2
partner_tour_config#22314,res_partner_id#22314,res_partner_id#22314,2
partner_tour_config#23929,res_partner_id#23929,res_partner_id#23929,2
partner_tour_config#23666,res_partner_id#23666,res_partner_id#23666,2
partner_tour_config#24157,res_partner_id#24157,res_partner_id#24157,2
partner_tour_config#14556,res_partner_id#14556,res_partner_id#14556,2
partner_tour_config#24078,res_partner_id#24078,res_partner_id#24078,2
partner_tour_config#24208,res_partner_id#24208,res_partner_id#24208,2
partner_tour_config#24434,res_partner_id#24434,res_partner_id#24434,2
partner_tour_config#13457,res_partner_id#13457,res_partner_id#13457,2
partner_tour_config#47,res_partner_id#47,res_partner_id#47,3
partner_tour_config#9685,res_partner_id#9685,res_partner_id#9685,2
partner_tour_config#23965,res_partner_id#23965,res_partner_id#23965,2
partner_tour_config#24119,res_partner_id#24119,res_partner_id#24119,2
partner_tour_config#16430,res_partner_id#16430,res_partner_id#16430,2
partner_tour_config#22614,res_partner_id#22614,res_partner_id#22614,2
partner_tour_config#15851,res_partner_id#15851,res_partner_id#15851,2
partner_tour_config#22377,res_partner_id#22377,res_partner_id#22377,2
partner_tour_config#23519,res_partner_id#23519,res_partner_id#23519,2
partner_tour_config#20976,res_partner_id#20976,res_partner_id#20976,2
partner_tour_config#6599,res_partner_id#6599,res_partner_id#6599,2
partner_tour_config#20240,res_partner_id#20240,res_partner_id#20240,2
partner_tour_config#4640,res_partner_id#4640,res_partner_id#4640,2
partner_tour_config#22837,res_partner_id#22837,res_partner_id#22837,2
partner_tour_config#17975,res_partner_id#17975,res_partner_id#17975,2
partner_tour_config#4660,res_partner_id#4660,res_partner_id#4660,2
partner_tour_config#7168,res_partner_id#7168,res_partner_id#7168,3
partner_tour_config#379,res_partner_id#379,res_partner_id#379,3
partner_tour_config#543,res_partner_id#543,res_partner_id#543,2
partner_tour_config#1076,res_partner_id#1076,res_partner_id#1076,2
partner_tour_config#23663,res_partner_id#23663,res_partner_id#23663,2
partner_tour_config#23080,res_partner_id#23080,res_partner_id#23080,2
partner_tour_config#827,res_partner_id#827,res_partner_id#827,2
partner_tour_config#1318,res_partner_id#1318,res_partner_id#1318,2
partner_tour_config#1325,res_partner_id#1325,res_partner_id#1325,3
partner_tour_config#1492,res_partner_id#1492,res_partner_id#1492,2
partner_tour_config#8911,res_partner_id#8911,res_partner_id#8911,2
partner_tour_config#22820,res_partner_id#22820,res_partner_id#22820,2
partner_tour_config#769,res_partner_id#769,res_partner_id#769,4
partner_tour_config#399,res_partner_id#399,res_partner_id#399,2
partner_tour_config#20057,res_partner_id#20057,res_partner_id#20057,2
partner_tour_config#5453,res_partner_id#5453,res_partner_id#5453,3
partner_tour_config#16097,res_partner_id#16097,res_partner_id#16097,3
partner_tour_config#1387,res_partner_id#1387,res_partner_id#1387,3
partner_tour_config#7650,res_partner_id#7650,res_partner_id#7650,2
partner_tour_config#7103,res_partner_id#7103,res_partner_id#7103,3
partner_tour_config#23160,res_partner_id#23160,res_partner_id#23160,2
partner_tour_config#10489,res_partner_id#10489,res_partner_id#10489,2
partner_tour_config#22554,res_partner_id#22554,res_partner_id#22554,2
partner_tour_config#10631,res_partner_id#10631,res_partner_id#10631,3
partner_tour_config#12124,res_partner_id#12124,res_partner_id#12124,2
partner_tour_config#11787,res_partner_id#11787,res_partner_id#11787,2
partner_tour_config#4927,res_partner_id#4927,res_partner_id#4927,2
partner_tour_config#12501,res_partner_id#12501,res_partner_id#12501,3
partner_tour_config#14765,res_partner_id#14765,res_partner_id#14765,2
partner_tour_config#1340,res_partner_id#1340,res_partner_id#1340,2
partner_tour_config#4358,res_partner_id#4358,res_partner_id#4358,2
partner_tour_config#826,res_partner_id#826,res_partner_id#826,2
partner_tour_config#12173,res_partner_id#12173,res_partner_id#12173,3
partner_tour_config#23716,res_partner_id#23716,res_partner_id#23716,2
partner_tour_config#22148,res_partner_id#22148,res_partner_id#22148,2
partner_tour_config#23270,res_partner_id#23270,res_partner_id#23270,2
partner_tour_config#8774,res_partner_id#8774,res_partner_id#8774,2
partner_tour_config#15830,res_partner_id#15830,res_partner_id#15830,2
partner_tour_config#4541,res_partner_id#4541,res_partner_id#4541,3
partner_tour_config#3991,res_partner_id#3991,res_partner_id#3991,3
partner_tour_config#22114,res_partner_id#22114,res_partner_id#22114,2
partner_tour_config#20969,res_partner_id#20969,res_partner_id#20969,2
partner_tour_config#20970,res_partner_id#20970,res_partner_id#20970,2
partner_tour_config#24491,res_partner_id#24491,res_partner_id#24491,2
partner_tour_config#23741,res_partner_id#23741,res_partner_id#23741,2
partner_tour_config#13527,res_partner_id#13527,res_partner_id#13527,2
partner_tour_config#366,res_partner_id#366,res_partner_id#366,3
partner_tour_config#21794,res_partner_id#21794,res_partner_id#21794,2
partner_tour_config#5907,res_partner_id#5907,res_partner_id#5907,2
partner_tour_config#19497,res_partner_id#19497,res_partner_id#19497,3
partner_tour_config#346,res_partner_id#346,res_partner_id#346,2
partner_tour_config#23433,res_partner_id#23433,res_partner_id#23433,2
partner_tour_config#23284,res_partner_id#23284,res_partner_id#23284,2
partner_tour_config#14049,res_partner_id#14049,res_partner_id#14049,2
partner_tour_config#19463,res_partner_id#19463,res_partner_id#19463,2
partner_tour_config#24436,res_partner_id#24436,res_partner_id#24436,2
partner_tour_config#7239,res_partner_id#7239,res_partner_id#7239,2
partner_tour_config#24769,res_partner_id#24769,res_partner_id#24769,2
partner_tour_config#22403,res_partner_id#22403,res_partner_id#22403,2
partner_tour_config#500,res_partner_id#500,res_partner_id#500,5
partner_tour_config#19182,res_partner_id#19182,res_partner_id#19182,2
partner_tour_config#22795,res_partner_id#22795,res_partner_id#22795,2
partner_tour_config#15099,res_partner_id#15099,res_partner_id#15099,2
partner_tour_config#426,res_partner_id#426,res_partner_id#426,2
partner_tour_config#23046,res_partner_id#23046,res_partner_id#23046,2
partner_tour_config#24724,res_partner_id#24724,res_partner_id#24724,2
partner_tour_config#24712,res_partner_id#24712,res_partner_id#24712,2
partner_tour_config#720,res_partner_id#720,res_partner_id#720,3
partner_tour_config#1352,res_partner_id#1352,res_partner_id#1352,3
partner_tour_config#19086,res_partner_id#19086,res_partner_id#19086,3
partner_tour_config#22779,res_partner_id#22779,res_partner_id#22779,2
partner_tour_config#24417,res_partner_id#24417,res_partner_id#24417,2
partner_tour_config#16691,res_partner_id#16691,res_partner_id#16691,2
partner_tour_config#22424,res_partner_id#22424,res_partner_id#22424,2
partner_tour_config#3557,res_partner_id#3557,res_partner_id#3557,2
partner_tour_config#24574,res_partner_id#24574,res_partner_id#24574,2
partner_tour_config#24657,res_partner_id#24657,res_partner_id#24657,2
partner_tour_config#18129,res_partner_id#18129,res_partner_id#18129,2
partner_tour_config#24761,res_partner_id#24761,res_partner_id#24761,2
partner_tour_config#20483,res_partner_id#20483,res_partner_id#20483,3
partner_tour_config#23453,res_partner_id#23453,res_partner_id#23453,2
partner_tour_config#22833,res_partner_id#22833,res_partner_id#22833,2
partner_tour_config#24693,res_partner_id#24693,res_partner_id#24693,2
partner_tour_config#22207,res_partner_id#22207,res_partner_id#22207,2
partner_tour_config#21927,res_partner_id#21927,res_partner_id#21927,3
partner_tour_config#13546,res_partner_id#13546,res_partner_id#13546,2
partner_tour_config#23113,res_partner_id#23113,res_partner_id#23113,2
partner_tour_config#22141,res_partner_id#22141,res_partner_id#22141,2
partner_tour_config#23913,res_partner_id#23913,res_partner_id#23913,2
partner_tour_config#9066,res_partner_id#9066,res_partner_id#9066,2
partner_tour_config#24032,res_partner_id#24032,res_partner_id#24032,2
partner_tour_config#24004,res_partner_id#24004,res_partner_id#24004,2
partner_tour_config#6770,res_partner_id#6770,res_partner_id#6770,3
partner_tour_config#24567,res_partner_id#24567,res_partner_id#24567,2
partner_tour_config#9977,res_partner_id#9977,res_partner_id#9977,2
partner_tour_config#23237,res_partner_id#23237,res_partner_id#23237,2
partner_tour_config#24492,res_partner_id#24492,res_partner_id#24492,2
partner_tour_config#17497,res_partner_id#17497,res_partner_id#17497,3
partner_tour_config#19589,res_partner_id#19589,res_partner_id#19589,3
partner_tour_config#23818,res_partner_id#23818,res_partner_id#23818,2
partner_tour_config#4889,res_partner_id#4889,res_partner_id#4889,2
partner_tour_config#9684,res_partner_id#9684,res_partner_id#9684,2
partner_tour_config#235,res_partner_id#235,res_partner_id#235,3
partner_tour_config#24507,res_partner_id#24507,res_partner_id#24507,2
partner_tour_config#19051,res_partner_id#19051,res_partner_id#19051,3
partner_tour_config#3727,res_partner_id#3727,res_partner_id#3727,2
partner_tour_config#9136,res_partner_id#9136,res_partner_id#9136,2
partner_tour_config#22670,res_partner_id#22670,res_partner_id#22670,2
partner_tour_config#14143,res_partner_id#14143,res_partner_id#14143,3
partner_tour_config#24637,res_partner_id#24637,res_partner_id#24637,2
partner_tour_config#1244,res_partner_id#1244,res_partner_id#1244,2
partner_tour_config#17466,res_partner_id#17466,res_partner_id#17466,2
partner_tour_config#24544,res_partner_id#24544,res_partner_id#24544,2
partner_tour_config#22509,res_partner_id#22509,res_partner_id#22509,2
partner_tour_config#9608,res_partner_id#9608,res_partner_id#9608,2
partner_tour_config#23682,res_partner_id#23682,res_partner_id#23682,2
partner_tour_config#13285,res_partner_id#13285,res_partner_id#13285,3
partner_tour_config#23580,res_partner_id#23580,res_partner_id#23580,2
partner_tour_config#23604,res_partner_id#23604,res_partner_id#23604,2
partner_tour_config#4616,res_partner_id#4616,res_partner_id#4616,2
partner_tour_config#3309,res_partner_id#3309,res_partner_id#3309,2
partner_tour_config#22839,res_partner_id#22839,res_partner_id#22839,2
partner_tour_config#19220,res_partner_id#19220,res_partner_id#19220,3
partner_tour_config#20353,res_partner_id#20353,res_partner_id#20353,2
partner_tour_config#21710,res_partner_id#21710,res_partner_id#21710,2
partner_tour_config#22136,res_partner_id#22136,res_partner_id#22136,4
partner_tour_config#22553,res_partner_id#22553,res_partner_id#22553,2
partner_tour_config#20904,res_partner_id#20904,res_partner_id#20904,3
partner_tour_config#4999,res_partner_id#4999,res_partner_id#4999,5
partner_tour_config#1250,res_partner_id#1250,res_partner_id#1250,3
partner_tour_config#24650,res_partner_id#24650,res_partner_id#24650,2
partner_tour_config#11894,res_partner_id#11894,res_partner_id#11894,2
partner_tour_config#20980,res_partner_id#20980,res_partner_id#20980,2
partner_tour_config#22939,res_partner_id#22939,res_partner_id#22939,2
partner_tour_config#23964,res_partner_id#23964,res_partner_id#23964,2
partner_tour_config#5098,res_partner_id#5098,res_partner_id#5098,5
partner_tour_config#24643,res_partner_id#24643,res_partner_id#24643,2
partner_tour_config#23331,res_partner_id#23331,res_partner_id#23331,2
partner_tour_config#24337,res_partner_id#24337,res_partner_id#24337,2
partner_tour_config#768,res_partner_id#768,res_partner_id#768,2
partner_tour_config#3837,res_partner_id#3837,res_partner_id#3837,3
partner_tour_config#23219,res_partner_id#23219,res_partner_id#23219,2
partner_tour_config#3780,res_partner_id#3780,res_partner_id#3780,3
partner_tour_config#22755,res_partner_id#22755,res_partner_id#22755,2
partner_tour_config#11512,res_partner_id#11512,res_partner_id#11512,2
partner_tour_config#16620,res_partner_id#16620,res_partner_id#16620,3
partner_tour_config#22753,res_partner_id#22753,res_partner_id#22753,2
partner_tour_config#24656,res_partner_id#24656,res_partner_id#24656,2
partner_tour_config#24655,res_partner_id#24655,res_partner_id#24655,2
partner_tour_config#14206,res_partner_id#14206,res_partner_id#14206,3
partner_tour_config#22259,res_partner_id#22259,res_partner_id#22259,2
partner_tour_config#15753,res_partner_id#15753,res_partner_id#15753,2
partner_tour_config#4491,res_partner_id#4491,res_partner_id#4491,2
partner_tour_config#4487,res_partner_id#4487,res_partner_id#4487,3
partner_tour_config#22325,res_partner_id#22325,res_partner_id#22325,2
partner_tour_config#22663,res_partner_id#22663,res_partner_id#22663,2
partner_tour_config#631,res_partner_id#631,res_partner_id#631,3
partner_tour_config#24809,res_partner_id#24809,res_partner_id#24809,2
partner_tour_config#24811,res_partner_id#24811,res_partner_id#24811,2
partner_tour_config#24810,res_partner_id#24810,res_partner_id#24810,2
partner_tour_config#23932,res_partner_id#23932,res_partner_id#23932,2
partner_tour_config#16157,res_partner_id#16157,res_partner_id#16157,2
partner_tour_config#19612,res_partner_id#19612,res_partner_id#19612,5
partner_tour_config#24818,res_partner_id#24818,res_partner_id#24818,2
partner_tour_config#24816,res_partner_id#24816,res_partner_id#24816,2
partner_tour_config#24817,res_partner_id#24817,res_partner_id#24817,2
partner_tour_config#24815,res_partner_id#24815,res_partner_id#24815,2
partner_tour_config#5035,res_partner_id#5035,res_partner_id#5035,3
partner_tour_config#21708,res_partner_id#21708,res_partner_id#21708,2
partner_tour_config#23173,res_partner_id#23173,res_partner_id#23173,2
partner_tour_config#200,res_partner_id#200,res_partner_id#200,3
partner_tour_config#3120,res_partner_id#3120,res_partner_id#3120,2
partner_tour_config#15820,res_partner_id#15820,res_partner_id#15820,2
partner_tour_config#22937,res_partner_id#22937,res_partner_id#22937,2
partner_tour_config#24324,res_partner_id#24324,res_partner_id#24324,2
partner_tour_config#10904,res_partner_id#10904,res_partner_id#10904,3
partner_tour_config#24677,res_partner_id#24677,res_partner_id#24677,2
partner_tour_config#267,res_partner_id#267,res_partner_id#267,2
partner_tour_config#17070,res_partner_id#17070,res_partner_id#17070,2
partner_tour_config#16832,res_partner_id#16832,res_partner_id#16832,2
partner_tour_config#24828,res_partner_id#24828,res_partner_id#24828,2
partner_tour_config#23040,res_partner_id#23040,res_partner_id#23040,2
partner_tour_config#12266,res_partner_id#12266,res_partner_id#12266,2
partner_tour_config#13417,res_partner_id#13417,res_partner_id#13417,2
partner_tour_config#12390,res_partner_id#12390,res_partner_id#12390,2
partner_tour_config#306,res_partner_id#306,res_partner_id#306,3
partner_tour_config#1624,res_partner_id#1624,res_partner_id#1624,3
partner_tour_config#355,res_partner_id#355,res_partner_id#355,3
partner_tour_config#14527,res_partner_id#14527,res_partner_id#14527,3
partner_tour_config#22499,res_partner_id#22499,res_partner_id#22499,2
partner_tour_config#21572,res_partner_id#21572,res_partner_id#21572,3
partner_tour_config#2951,res_partner_id#2951,res_partner_id#2951,2
partner_tour_config#16722,res_partner_id#16722,res_partner_id#16722,2
partner_tour_config#11380,res_partner_id#11380,res_partner_id#11380,2
partner_tour_config#239,res_partner_id#239,res_partner_id#239,3
partner_tour_config#22887,res_partner_id#22887,res_partner_id#22887,2
partner_tour_config#19064,res_partner_id#19064,res_partner_id#19064,3
partner_tour_config#22578,res_partner_id#22578,res_partner_id#22578,2
partner_tour_config#12882,res_partner_id#12882,res_partner_id#12882,2
partner_tour_config#753,res_partner_id#753,res_partner_id#753,3
partner_tour_config#24687,res_partner_id#24687,res_partner_id#24687,2
partner_tour_config#23623,res_partner_id#23623,res_partner_id#23623,2
partner_tour_config#24517,res_partner_id#24517,res_partner_id#24517,2
partner_tour_config#21807,res_partner_id#21807,res_partner_id#21807,2
partner_tour_config#22889,res_partner_id#22889,res_partner_id#22889,2
partner_tour_config#18517,res_partner_id#18517,res_partner_id#18517,2
partner_tour_config#11298,res_partner_id#11298,res_partner_id#11298,3
partner_tour_config#23320,res_partner_id#23320,res_partner_id#23320,2
partner_tour_config#661,res_partner_id#661,res_partner_id#661,2
partner_tour_config#13541,res_partner_id#13541,res_partner_id#13541,2
partner_tour_config#495,res_partner_id#495,res_partner_id#495,5
partner_tour_config#1075,res_partner_id#1075,res_partner_id#1075,3
partner_tour_config#19813,res_partner_id#19813,res_partner_id#19813,3
partner_tour_config#18142,res_partner_id#18142,res_partner_id#18142,2
partner_tour_config#16643,res_partner_id#16643,res_partner_id#16643,2
partner_tour_config#23480,res_partner_id#23480,res_partner_id#23480,2
partner_tour_config#24404,res_partner_id#24404,res_partner_id#24404,2
partner_tour_config#23593,res_partner_id#23593,res_partner_id#23593,2
partner_tour_config#24365,res_partner_id#24365,res_partner_id#24365,2
partner_tour_config#16039,res_partner_id#16039,res_partner_id#16039,3
partner_tour_config#23172,res_partner_id#23172,res_partner_id#23172,2
partner_tour_config#11115,res_partner_id#11115,res_partner_id#11115,3
partner_tour_config#24071,res_partner_id#24071,res_partner_id#24071,2
partner_tour_config#9696,res_partner_id#9696,res_partner_id#9696,3
partner_tour_config#24786,res_partner_id#24786,res_partner_id#24786,2
partner_tour_config#12189,res_partner_id#12189,res_partner_id#12189,2
partner_tour_config#22995,res_partner_id#22995,res_partner_id#22995,2
partner_tour_config#22099,res_partner_id#22099,res_partner_id#22099,2
partner_tour_config#16727,res_partner_id#16727,res_partner_id#16727,2
partner_tour_config#3215,res_partner_id#3215,res_partner_id#3215,5
partner_tour_config#322,res_partner_id#322,res_partner_id#322,3
partner_tour_config#19865,res_partner_id#19865,res_partner_id#19865,2
partner_tour_config#9340,res_partner_id#9340,res_partner_id#9340,2
partner_tour_config#7422,res_partner_id#7422,res_partner_id#7422,2
partner_tour_config#66,res_partner_id#66,res_partner_id#66,3
partner_tour_config#24135,res_partner_id#24135,res_partner_id#24135,2
partner_tour_config#22967,res_partner_id#22967,res_partner_id#22967,2
partner_tour_config#24214,res_partner_id#24214,res_partner_id#24214,2
partner_tour_config#4037,res_partner_id#4037,res_partner_id#4037,2
partner_tour_config#14963,res_partner_id#14963,res_partner_id#14963,2
partner_tour_config#7434,res_partner_id#7434,res_partner_id#7434,2
partner_tour_config#622,res_partner_id#622,res_partner_id#622,3
partner_tour_config#15714,res_partner_id#15714,res_partner_id#15714,3
partner_tour_config#1475,res_partner_id#1475,res_partner_id#1475,3
partner_tour_config#23132,res_partner_id#23132,res_partner_id#23132,2
partner_tour_config#21963,res_partner_id#21963,res_partner_id#21963,2
partner_tour_config#13253,res_partner_id#13253,res_partner_id#13253,2
partner_tour_config#20191,res_partner_id#20191,res_partner_id#20191,3
partner_tour_config#18199,res_partner_id#18199,res_partner_id#18199,2
partner_tour_config#23025,res_partner_id#23025,res_partner_id#23025,2
partner_tour_config#7040,res_partner_id#7040,res_partner_id#7040,5
partner_tour_config#16625,res_partner_id#16625,res_partner_id#16625,2
partner_tour_config#16831,res_partner_id#16831,res_partner_id#16831,4
partner_tour_config#596,res_partner_id#596,res_partner_id#596,3
partner_tour_config#24060,res_partner_id#24060,res_partner_id#24060,5
partner_tour_config#13779,res_partner_id#13779,res_partner_id#13779,3
partner_tour_config#17233,res_partner_id#17233,res_partner_id#17233,3
partner_tour_config#12671,res_partner_id#12671,res_partner_id#12671,3
partner_tour_config#2839,res_partner_id#2839,res_partner_id#2839,3
partner_tour_config#24690,res_partner_id#24690,res_partner_id#24690,2
partner_tour_config#551,res_partner_id#551,res_partner_id#551,3
partner_tour_config#23581,res_partner_id#23581,res_partner_id#23581,2
partner_tour_config#5253,res_partner_id#5253,res_partner_id#5253,3
partner_tour_config#24005,res_partner_id#24005,res_partner_id#24005,2
partner_tour_config#21345,res_partner_id#21345,res_partner_id#21345,2
partner_tour_config#10959,res_partner_id#10959,res_partner_id#10959,2
partner_tour_config#9071,res_partner_id#9071,res_partner_id#9071,2
partner_tour_config#78,res_partner_id#78,res_partner_id#78,3
partner_tour_config#5566,res_partner_id#5566,res_partner_id#5566,2
partner_tour_config#782,res_partner_id#782,res_partner_id#782,3
partner_tour_config#23651,res_partner_id#23651,res_partner_id#23651,2
partner_tour_config#3335,res_partner_id#3335,res_partner_id#3335,2
partner_tour_config#22998,res_partner_id#22998,res_partner_id#22998,2
partner_tour_config#776,res_partner_id#776,res_partner_id#776,2
partner_tour_config#3361,res_partner_id#3361,res_partner_id#3361,3
partner_tour_config#130,res_partner_id#130,res_partner_id#130,5
partner_tour_config#19384,res_partner_id#19384,res_partner_id#19384,3
partner_tour_config#6088,res_partner_id#6088,res_partner_id#6088,2
partner_tour_config#1317,res_partner_id#1317,res_partner_id#1317,2
partner_tour_config#21930,res_partner_id#21930,res_partner_id#21930,3
partner_tour_config#21151,res_partner_id#21151,res_partner_id#21151,2
partner_tour_config#6250,res_partner_id#6250,res_partner_id#6250,2
partner_tour_config#13258,res_partner_id#13258,res_partner_id#13258,3
partner_tour_config#2586,res_partner_id#2586,res_partner_id#2586,2
partner_tour_config#16688,res_partner_id#16688,res_partner_id#16688,2
partner_tour_config#21065,res_partner_id#21065,res_partner_id#21065,2
partner_tour_config#2631,res_partner_id#2631,res_partner_id#2631,2
partner_tour_config#18619,res_partner_id#18619,res_partner_id#18619,2
partner_tour_config#13047,res_partner_id#13047,res_partner_id#13047,2
partner_tour_config#22799,res_partner_id#22799,res_partner_id#22799,2
partner_tour_config#15849,res_partner_id#15849,res_partner_id#15849,2
partner_tour_config#13544,res_partner_id#13544,res_partner_id#13544,5
partner_tour_config#13447,res_partner_id#13447,res_partner_id#13447,2
partner_tour_config#12925,res_partner_id#12925,res_partner_id#12925,2
partner_tour_config#1311,res_partner_id#1311,res_partner_id#1311,3
partner_tour_config#23812,res_partner_id#23812,res_partner_id#23812,2
partner_tour_config#14260,res_partner_id#14260,res_partner_id#14260,2
partner_tour_config#22219,res_partner_id#22219,res_partner_id#22219,2
partner_tour_config#22320,res_partner_id#22320,res_partner_id#22320,2
partner_tour_config#24105,res_partner_id#24105,res_partner_id#24105,2
partner_tour_config#15230,res_partner_id#15230,res_partner_id#15230,2
partner_tour_config#18203,res_partner_id#18203,res_partner_id#18203,5
partner_tour_config#9463,res_partner_id#9463,res_partner_id#9463,2
partner_tour_config#23564,res_partner_id#23564,res_partner_id#23564,2
partner_tour_config#23315,res_partner_id#23315,res_partner_id#23315,2
partner_tour_config#79,res_partner_id#79,res_partner_id#79,2
partner_tour_config#16644,res_partner_id#16644,res_partner_id#16644,2
partner_tour_config#1389,res_partner_id#1389,res_partner_id#1389,2
partner_tour_config#468,res_partner_id#468,res_partner_id#468,3
partner_tour_config#17026,res_partner_id#17026,res_partner_id#17026,2
partner_tour_config#22233,res_partner_id#22233,res_partner_id#22233,3
partner_tour_config#24003,res_partner_id#24003,res_partner_id#24003,2
partner_tour_config#22693,res_partner_id#22693,res_partner_id#22693,2
partner_tour_config#19259,res_partner_id#19259,res_partner_id#19259,2
partner_tour_config#7996,res_partner_id#7996,res_partner_id#7996,2
partner_tour_config#17613,res_partner_id#17613,res_partner_id#17613,2
partner_tour_config#17611,res_partner_id#17611,res_partner_id#17611,2
partner_tour_config#24819,res_partner_id#24819,res_partner_id#24819,2
partner_tour_config#17787,res_partner_id#17787,res_partner_id#17787,2
partner_tour_config#24444,res_partner_id#24444,res_partner_id#24444,2
partner_tour_config#18254,res_partner_id#18254,res_partner_id#18254,2
partner_tour_config#18245,res_partner_id#18245,res_partner_id#18245,2
partner_tour_config#18414,res_partner_id#18414,res_partner_id#18414,2
partner_tour_config#14446,res_partner_id#14446,res_partner_id#14446,5
partner_tour_config#24820,res_partner_id#24820,res_partner_id#24820,2
partner_tour_config#18740,res_partner_id#18740,res_partner_id#18740,2
partner_tour_config#24798,res_partner_id#24798,res_partner_id#24798,2
partner_tour_config#24559,res_partner_id#24559,res_partner_id#24559,2
partner_tour_config#18966,res_partner_id#18966,res_partner_id#18966,2
partner_tour_config#19043,res_partner_id#19043,res_partner_id#19043,2
partner_tour_config#21143,res_partner_id#21143,res_partner_id#21143,2
partner_tour_config#19116,res_partner_id#19116,res_partner_id#19116,2
partner_tour_config#23450,res_partner_id#23450,res_partner_id#23450,2
partner_tour_config#23139,res_partner_id#23139,res_partner_id#23139,2
partner_tour_config#18629,res_partner_id#18629,res_partner_id#18629,2
partner_tour_config#19571,res_partner_id#19571,res_partner_id#19571,2
partner_tour_config#3696,res_partner_id#3696,res_partner_id#3696,2
partner_tour_config#20199,res_partner_id#20199,res_partner_id#20199,3
partner_tour_config#353,res_partner_id#353,res_partner_id#353,3
partner_tour_config#24179,res_partner_id#24179,res_partner_id#24179,2
partner_tour_config#24633,res_partner_id#24633,res_partner_id#24633,2
partner_tour_config#5127,res_partner_id#5127,res_partner_id#5127,2
partner_tour_config#24412,res_partner_id#24412,res_partner_id#24412,2
partner_tour_config#16144,res_partner_id#16144,res_partner_id#16144,2
partner_tour_config#12190,res_partner_id#12190,res_partner_id#12190,2
partner_tour_config#24551,res_partner_id#24551,res_partner_id#24551,2
partner_tour_config#10574,res_partner_id#10574,res_partner_id#10574,2
partner_tour_config#23004,res_partner_id#23004,res_partner_id#23004,2
partner_tour_config#5748,res_partner_id#5748,res_partner_id#5748,2
partner_tour_config#20501,res_partner_id#20501,res_partner_id#20501,2
partner_tour_config#20714,res_partner_id#20714,res_partner_id#20714,2
partner_tour_config#354,res_partner_id#354,res_partner_id#354,2
partner_tour_config#20793,res_partner_id#20793,res_partner_id#20793,2
partner_tour_config#20829,res_partner_id#20829,res_partner_id#20829,2
partner_tour_config#20844,res_partner_id#20844,res_partner_id#20844,2
partner_tour_config#20973,res_partner_id#20973,res_partner_id#20973,2
partner_tour_config#21055,res_partner_id#21055,res_partner_id#21055,2
partner_tour_config#24822,res_partner_id#24822,res_partner_id#24822,2
partner_tour_config#21133,res_partner_id#21133,res_partner_id#21133,2
partner_tour_config#24694,res_partner_id#24694,res_partner_id#24694,2
partner_tour_config#24695,res_partner_id#24695,res_partner_id#24695,2
partner_tour_config#21304,res_partner_id#21304,res_partner_id#21304,2
partner_tour_config#21864,res_partner_id#21864,res_partner_id#21864,2
partner_tour_config#23872,res_partner_id#23872,res_partner_id#23872,2
partner_tour_config#21904,res_partner_id#21904,res_partner_id#21904,2
partner_tour_config#19303,res_partner_id#19303,res_partner_id#19303,3
partner_tour_config#593,res_partner_id#593,res_partner_id#593,3
partner_tour_config#22142,res_partner_id#22142,res_partner_id#22142,2
partner_tour_config#18948,res_partner_id#18948,res_partner_id#18948,3
partner_tour_config#23454,res_partner_id#23454,res_partner_id#23454,2
partner_tour_config#23245,res_partner_id#23245,res_partner_id#23245,2
partner_tour_config#24593,res_partner_id#24593,res_partner_id#24593,2
partner_tour_config#6883,res_partner_id#6883,res_partner_id#6883,3
partner_tour_config#709,res_partner_id#709,res_partner_id#709,2
partner_tour_config#1607,res_partner_id#1607,res_partner_id#1607,2
partner_tour_config#909,res_partner_id#909,res_partner_id#909,3
